Place,Name,Sex,BodyweightKg,Event,Equipment,WeightClassKg,BestSquatKg,BestBenchKg,BestDeadliftKg,TotalKg,Wilks
1,A Saunders,,65.8,SBD,Raw,67.5,160,85,182.5,427.5,
2,N Woolley,,81.1,SBD,Raw,82.5,100,70,120,290,
1,D Hay,M,80.5,SBD,Raw,82.5,186,140,211,537,
1,S Pearson,M,89.7,SBD,Raw,90,200,140,230,570,
2,B Crawford,M,90,SBD,Raw,90,212.5,140,190,542.5,
1,R Servant,M,110,SBD,Raw,110,190,140,245,575,
1,T Burley,M,98.5,SBD,Raw,100,300,100,250,650,
