Place,Name,Sex,BodyweightKg,Event,Equipment,WeightClassKg,BestSquatKg,BestBenchKg,BestDeadliftKg,TotalKg,Wilks
1,Jim Ambrose,M,,SBD,Raw,67.5,190,127.5,241.5,559,
1,Hercules Perryman,M,,SBD,Raw,82.5,120,85,145,350,
1,Ian Sullivan,M,,SBD,Raw,100,165,155,175,495,
1,Bradley Horne,M,,SBD,Raw,125+,320,190,325,835,
