Place,Name,Sex,BodyweightKg,Event,Equipment,WeightClassKg,BestSquatKg,BestBenchKg,BestDeadliftKg,TotalKg,Wilks
1,Hercules Perryman,M,,SBD,Raw,75,130,82.5,135,347.5,
1,Domenic Camera,M,,SBD,Raw,90,250,167.5,220,637.5,
1,Warren Hills,M,,SBD,Raw,100,150,90,200,440,
1,Glen Farrell,M,,SBD,Raw,110,240,145,220,605,
1,Bradley Horne,M,,SBD,Raw,125+,270,160,280,710,
