Place,Name,Sex,BodyweightKg,Event,Equipment,WeightClassKg,BestSquatKg,BestBenchKg,BestDeadliftKg,TotalKg,Wilks
1,Adam Saunders,M,,SBD,Raw,67.5,155,85,175,415,
2,Ross Coad,M,,SBD,Raw,67.5,80,85,160,325,
1,Jim Lewis,M,,SBD,Raw,82.5,25,140,65,230,
1,Steve Pearson,M,,SBD,Raw,90,200,150,250,600,
2,Dennis Hay,M,,SBD,Raw,90,170,145,150,465,
1,Max O-Toole,M,,SBD,Raw,110,180,120,235,535,
